gid	pagina	volgnr	standplaats	ol	nb	x	y	rang	latlon_bonne	crd_bonne
934	403	964	Wijk (De-, Molen)	6.28783557777777791	52.67316111111111111111	94937	131424	2	01010000206E6C04002BB9A45EBE261940A494AE242A564A40	01010000206C6C040000000000902DF74000000000000B0041
896	400	889	't Veld (R.K. kerktoren)	4.86136335555555554	52.74150277777777777777	-1520	138118	2	01010000206E6C0400F755483C097213406F392290E95E4A40	01010000206C6C04000000000000C097C00000000030DC0041
935	403	966	Wijk bij Duurstede	5.3460994666666668	51.97314444444444444445	31755	52735	2	01010000206E6C04004EFC09E667621540249645FF8FFC4940	01010000206C6C040000000000C002DF4000000000E0BFE940
936	403	967	Wijkel	5.62511335555555547	52.88975833333333333333	49877	154866	2	01010000206E6C0400A59D29B71D8016404C81DF99E3714A40	01010000206C6C040000000000A05AE8400000000090E70241
937	403	971	Wijnjeterp	6.17791891111111191	53.04300000000000000000	86763	172432	2	01010000206E6C0400A43F026030B618402FDD240681854A40	01010000206C6C040000000000B02EF54000000000800C0541
938	403	972	Wildervank	6.86057446666666682	53.07633888888888888889	132424	177161	2	01010000206E6C0400896CD86E3A711B406B980379C5894A40	01010000206C6C040000000000402A00410000000048A00541
939	403	974	Windesheim	6.13269391111111162	52.44905277777777777777	84878	106303	2	01010000206E6C0400F666A2E9E0871840E45DB98F7A394A40	01010000206C6C040000000000E0B8F44000000000F0F3F940
940	403	977	Winsum	6.51779391111111117	53.33120833333333333334	108817	204952	2	01010000206E6C04001D29299138121A4028EADF0865AA4A40	01010000206C6C0400000000001091FA4000000000C0040941
941	403	979	Wirdum (Groningen)	6.78666891111111159	53.32432500000000000000	126740	204613	2	01010000206E6C04003302F8888C251B403A234A7B83A94A40	01010000206C6C04000000000040F1FE400000000028FA0841
942	403	980	Wirdum (Friesland)	5.80479391111111109	53.15049166666666666667	61594	184013	2	01010000206E6C0400F6F720E51B381740B253994F43934A40	01010000206C6C0400000000004013EE400000000068760641
943	403	981	Wissekerke	3.74651057777777829	51.58595000000000000000	-78807	10173	2	01010000206E6C04009863AD89DAF80D40AC8BDB6800CB4940	01010000206C6C040000000000703DF3C00000000080DEC340
944	403	982	Witmarsurn	5.46675502222222232	53.10305833333333333333	39028	178502	2	01010000206E6C0400B4C04E07F5DD15409C9FF503318D4A40	01010000206C6C040000000000800EE3400000000030CA0541
945	403	986	Woerden	4.88399113333333368	52.08645277777777777777	8	65237	2	01010000206E6C0400867BBEF8348913401A9A76E2100B4A40	01010000206C6C0400000000000000204000000000A0DAEF40
946	403	987	Woeste hoeve (Signaal)	5.94404113333333406	52.11008333333333333333	72609	68394	2	01010000206E6C040051FB06B8B2C617402C40EE35170E4A40	01010000206C6C04000000000010BAF14000000000A0B2F040
947	403	988	Wognum	5.02616057777777847	52.68055000000000000000	9620	131346	2	01010000206E6C04000800A8D6C91A14407AA52C431C574A40	01010000206C6C04000000000000CAC2400000000090080041
948	403	989	Wolberg (Signaal op den-)	5.91818835555555545	52.39018333333333333333	70392	99528	2	01010000206E6C040073B77A9139AC1740330E0887F1314A40	01010000206C6C040000000000802FF14000000000804CF840
949	404	990	Woltersum	6.73146057777777784	53.27147222222222222223	123219	198639	2	01010000206E6C0400AE796F0004ED1A40C31B0E9ABFA24A40	01010000206C6C0400000000003015FE4000000000783F0841
951	404	992	Wormer (Beschuittoren)	4.81745224444444453	52.50014166666666666667	-4510	111266	2	01010000206E6C040001B97F3312451340A2D962A404404A40	01010000206C6C040000000000009EB1C000000000202AFB40
952	404	993	Woubrugge	4.63856613333333367	52.16757500000000000000	-16780	74293	2	01010000206E6C0400D3FFCB47E48D12404850FC1873154A40	01010000206C6C0400000000000063D0C0000000005023F240
953	404	994	Woudenberg	5.4126716888888895	52.08380833333333333333	36238	65077	2	01010000206E6C04002E0D3F6893A615404366413BBA0A4A40	01010000206C6C040000000000C0B1E14000000000A0C6EF40
954	404	996	Woudsend	5.62828280000000003	52.94290277777777777777	50029	160781	2	01010000206E6C0400A78EFA905C8316407AEEC809B1784A40	01010000206C6C040000000000A06DE8400000000068A00341
955	404	998	Yerseke	4.04953002222222214	51.49280555555555555555	-57931	-470	2	01010000206E6C0400577586FFB7321040F932A04014BF4940	01010000206C6C0400000000006049ECC00000000000607DC0
956	404	999	Zaamslag	3.91340502222222231	51.31289444444444444444	-67646	-20365	2	01010000206E6C04009D92D34AA74E0F4097FED6EC0CA84940	01010000206C6C040000000000E083F0C00000000040E3D3C0
957	404	1003	Zalt-Boemel	5.25253557777777846	51.81246388888888888889	25417	34823	2	01010000206E6C04003387BEAF98021540B9FA13D1FEE74940	01010000206C6C04000000000040D2D84000000000E000E140
958	404	1008	Zegveld	4.84337168888888936	52.11173611111111111111	-2775	68053	2	01010000206E6C0400AC99F8D39C5F134092806F5E4D0E4A40	01010000206C6C04000000000000AEA5C000000000509DF040
959	404	1009	Zegwaard	4.49622724444444444	52.05680277777777777778	-26582	62012	2	01010000206E6C04009F17A9FE22FC114052703C5045074A40	01010000206C6C04000000000080F5D9C0000000008047EE40
960	404	1010	Zeist	5.23757446666666659	52.08396111111111111111	24239	65022	2	01010000206E6C0400BECA92B846F31440D42DD93CBF0A4A40	01010000206C6C040000000000C0ABD74000000000C0BFEF40
961	405	1015	Zevenhuizen (Groningen)	6.35035780000000027	53.12706111111111111111	98134	182000	2	01010000206E6C04001398F331C46619406768DA8943904A40	01010000206C6C04000000000060F5F7400000000080370641
962	405	1018	Zoutkamp (Molen)	6.3009605777777784	53.33783611111111111111	94363	205384	2	01010000206E6C040069C37B022F341940A550B4363EAB4A40	01010000206C6C040000000000B009F7400000000040120941
963	405	1019	Zuid-Beijerland	4.3675828000000001	51.75018611111111111111	-35646	27957	2	01010000206E6C0400D74922A0677811405D91361906E04940	01010000206C6C040000000000C067E1C000000000404DDB40
964	405	1021	Zuidhorn	6.40764946666666724	53.24298888888888888889	101693	194974	2	01010000206E6C0400C1429EDC6EA11940DA8889421A9F4A40	01010000206C6C040000000000D0D3F84000000000F0CC0741
965	405	1022	Zuidland	4.25993557777777809	51.82289444444444444445	-43008	36103	2	01010000206E6C04005E7D568D2C0A11407879EB9A54E94940	01010000206C6C0400000000000000E5C000000000E0A0E140
966	405	1024	Zuid-Schermeer	4.78030780000000011	52.58480000000000000000	-7018	120688	2	01010000206E6C04003D410702091F1340B459F5B9DA4A4A40	01010000206C6C040000000000006ABBC0000000000077FD40
967	405	1028	Zuilichem	5.13665502222222248	51.81178333333333333333	17428	34714	2	01010000206E6C0400461D4D4BEF8B1440610D2A84E8E74940	01010000206C6C0400000000000005D1400000000040F3E040
968	405	1029	Zurig	5.39411613333333406	53.11256388888888888889	34157	179524	2	01010000206E6C040073F8FD2D9393154082BE567E688E4A40	01010000206C6C040000000000A0ADE0400000000020EA0541
969	405	1033	Zwartsluis	6.07268835555555597	52.64136388888888888889	80448	127601	2	01010000206E6C040005A5F7D06E4A18407CCE3F3618524A40	01010000206C6C04000000000000A4F340000000001027FF40
970	366	12	Afferden (Limburg)	6.00999113333333312	51.63442500000000000000	77941	15554	2	01010000206E6C0400A0AA9B1D3B0A1840E561A1D634D14940	01010000206C6C0400000000005007F340000000000061CE40
971	366	14	Akersloot	4.72950224444444434	52.56135277777777777778	-10467	118086	2	01010000206E6C040068FDE8A202EB124083096768DA474A40	01010000206C6C0400000000008071C4C00000000060D4FC40
972	366	15	Akkrum	5.8337744666666671	53.04998611111111111111	63680	172855	2	01010000206E6C0400F24A4AF9C8551740FC3CE4F165864A40	01010000206C6C0400000000000018EF4000000000B8190541
973	366	16	Alblasserdam	4.66834391111111113	51.86230833333333333333	-14844	40327	2	01010000206E6C0400D2CFA25862AC1240125E951E60EE4940	01010000206C6C04000000000000FECCC000000000E0B0E340
974	366	18	Almelo	6.66688557777777824	52.35889166666666666667	121427	97028	2	01010000206E6C040024EB8A0DE4AA1A40F4918129F02D4A40	01010000206C6C04000000000030A5FD400000000040B0F740
976	366	23	Alphen (Gelderland)	5.47338280000000044	51.82182500000000000000	40636	35964	2	01010000206E6C0400A5F4F175BEE415408104C58F31E94940	01010000206C6C04000000000080D7E34000000000808FE140
977	366	24	Ameide	4.96236335555555552	51.95775833333333333333	5394	50926	2	01010000206E6C040078EB8BC775D91340AE9137D397FA4940	01010000206C6C0400000000000012B54000000000C0DDE840
978	366	25	Amerongen	5.46180224444444473	51.99839444444444444444	39681	55600	2	01010000206E6C0400DE6E04B0E2D81540D0B29F63CBFF4940	01010000206C6C0400000000002060E340000000000026EB40
979	366	27	Ammerzoden	5.22701057777777844	51.75159166666666666667	23689	28043	2	01010000206E6C0400459BFD7575E81440C623DE2734E04940	01010000206C6C0400000000004022D74000000000C062DB40
980	366	28	Amstelveen	4.84759668888888928	52.30296666666666666667	-2474	89328	2	01010000206E6C040016E7EB62F0631340458E9A9CC7264A40	01010000206C6C0400000000000054A3C00000000000CFF540
981	366	32	Annaland (St)	4.10225502222222271	51.60052777777777777778	-54142	11471	2	01010000206E6C04004C2F618AB568104093F21E18DECC4940	01010000206C6C040000000000C06FEAC0000000008067C640
982	366	33	Anna-Parochie (St)	5.65799391111111127	53.27750000000000000000	51623	198030	2	01010000206E6C0400E5C1E427C9A11640EC51B81E85A34A40	01010000206C6C040000000000E034E94000000000702C0841
983	366	36	Apeldoorn	5.9558022444444445	52.22092222222222222223	73232	80736	2	01010000206E6C04003E54D5D2BDD21740B9B3EB2D471C4A40	01010000206C6C04000000000000E1F1400000000000B6F340
984	366	37	Appelscha	6.31779391111111188	52.95647500000000000000	96334	162982	2	01010000206E6C0400505C5CC46B4519408638D6C56D7A4A40	01010000206C6C040000000000E084F7400000000030E50341
985	367	38	Appingedam	6.8581827999999998	53.32078055555555555556	131514	204345	2	01010000206E6C040076F5CF78C76E1B40E4A655560FA94A40	01010000206C6C040000000000D00D004100000000C8F10841
986	367	40	Arnemuiden	3.67405224444444478	51.50095277777777777778	-83984	800	2	01010000206E6C04006179CD8075640D40ADB27A381FC04940	01010000206C6C0400000000000081F4C00000000000008940
987	367	41	Arnhem	5.91031891111111118	51.97952222222222222223	70505	53838	2	01010000206E6C0400369C00A42AA417402913F3FB60FD4940	01010000206C6C0400000000009036F14000000000C049EA40
988	367	42	Arum	5.47551057777777839	53.13032777777777777778	39589	181541	2	01010000206E6C04009DD4B13EECE6154070A8A394AE904A40	01010000206C6C040000000000A054E3400000000028290641
989	367	43	Asperen	5.11184668888888893	51.88145000000000000000	15693	42458	2	01010000206E6C040051C63BF0877214409487855AD3F04940	01010000206C6C04000000000080A6CE400000000040BBE440
990	367	48	Augustinusga	6.16339113333333355	53.21851944444444444445	85444	191940	2	01010000206E6C0400FB7D580150A71840E9B6F571F89B4A40	01010000206C6C04000000000040DCF44000000000206E0741
991	367	49	Avenhorn	4.94901613333333401	52.61930277777777777778	4410	124524	2	01010000206E6C04000F2CA0E2CACB134052703C50454F4A40	01010000206C6C040000000000003AB14000000000C066FE40
992	367	50	Axel (Herv. Kerktoren)	3.90625502222222254	51.26618333333333333333	-68214	-25554	2	01010000206E6C0400D33D12A202400F4016B4A34B12A24940	01010000206C6C04000000000060A7F0C00000000080F4D8C0
993	367	51	Baarland	3.88582724444444461	51.40872500000000000000	-69423	-9680	2	01010000206E6C04007B5B26982C160F405F07CE1951B44940	01010000206C6C040000000000F0F2F0C00000000000E8C2C0
994	367	53	Baarlo	6.0976244666666668	51.33180833333333333334	84567	-18008	2	01010000206E6C0400BD7D0EABF76318407D1A0AB278AA4940	01010000206C6C04000000000070A5F440000000000096D1C0
995	367	54	Baarn	5.29248002222222258	52.21205555555555555556	27921	79291	2	01010000206E6C04000EB608E27F2B1540EB05EEA2241B4A40	01010000206C6C0400000000004044DB4000000000B05BF340
996	367	60	Barneveld	5.58457446666666701	52.14053333333333333333	47958	71486	2	01010000206E6C0400D4A361B09A5616400F550BFFFC114A40	01010000206C6C040000000000C06AE74000000000E073F140
997	367	61	Batenburg	5.62976057777777772	51.82354444444444444445	51413	36254	2	01010000206E6C04006876F7F4DF8416407FD883E769E94940	01010000206C6C040000000000A01AE94000000000C0B3E140
998	367	62	Bath	4.20859668888888905	51.40151388888888888889	-46980	-10739	2	01010000206E6C0400A153D35E9AD5104072D59ECE64B34940	01010000206C6C04000000000080F0E6C00000000080F9C4C0
999	368	63	Bathmen	6.28626613333333317	52.25098055555555555556	95742	84461	2	01010000206E6C0400E27902F32225194082057F2120204A40	01010000206C6C040000000000E05FF74000000000D09EF440
1000	368	69	Beekbergen	5.9648355777777784	52.16002500000000000000	73950	73972	2	01010000206E6C0400944A92DBFDDB17406DC5FEB27B144A40	01010000206C6C040000000000E00DF24000000000400FF240
1001	368	70	Beest	5.19209668888888931	51.88468055555555555555	21216	42838	2	01010000206E6C04006ACA91FEB4C4144055C262363DF14940	01010000206C6C04000000000000B8D44000000000C0EAE440
1002	368	73	Bellingwolde	7.16694946666666688	53.12101666666666666667	152785	182726	2	01010000206E6C040006AC0DCDF4AA1C4059CD60797D8F4A40	01010000206C6C04000000000088A6024100000000304E0641
1003	368	75	Bennekom	5.676627244444445	51.99849444444444444444	54431	55750	2	01010000206E6C0400C8E2B9C5DDB4164034107CAACEFF4940	01010000206C6C040000000000E093EA4000000000C038EB40
1004	368	76	Benschop	4.97847168888888891	52.00989166666666666667	6493	56727	2	01010000206E6C0400D25B7F7BF4E913400B6B502144014A40	01010000206C6C040000000000005DB94000000000E0B2EB40
1005	368	80	Berg (Den)	5.04366057777777765	52.26395277777777777778	10906	84999	2	01010000206E6C04005AB8C65BB52C1440381F6234C9214A40	01010000206C6C040000000000004DC5400000000070C0F440
1006	368	81	Bergambacht	4.78285502222222281	51.93204166666666666667	-6947	48067	2	01010000206E6C0400AED037BFA4211340DD6B2E244DF74940	01010000206C6C0400000000000023BBC0000000006078E740
1007	368	83	Bergen (Noordholland)	4.70069668888888881	52.66988888888888888889	-12389	130166	2	01010000206E6C0400E8C5CC6E83CD1240A4DD4AEBBE554A40	01010000206C6C0400000000008032C8C00000000060C7FF40
1008	368	86	Bergharen	5.66477168888888905	51.84857222222222222222	53796	39064	2	01010000206E6C04007F56DCE8B9A81640875EBB039EEC4940	01010000206C6C0400000000008044EA40000000000013E340
1009	368	87	Bergum	6.00189946666666696	53.19683333333333333333	74699	189351	2	01010000206E6C04004EDA0CEFF1011840F4B6ACD531994A40	01010000206C6C040000000000B03CF24000000000381D0741
1010	368	90	Berkenwoude	4.709402244444445	51.94588888888888888889	-11994	49617	2	01010000206E6C04003764BE8A6DD61240BAB619E312F94940	01010000206C6C040000000000006DC7C000000000203AE840
1011	369	91	Berkhout	4.99631613333333391	52.64024444444444444444	7609	126858	2	01010000206E6C04004893E44B3AFC1340D32AAB87F3514A40	01010000206C6C04000000000000B9BD4000000000A0F8FE40
1012	369	93	Berlikum	5.64444391111111177	53.24359166666666666666	50760	194247	2	01010000206E6C04006F50C91AE9931640ABF400032E9F4A40	01010000206C6C04000000000000C9E8400000000038B60741
1013	369	97	Beverwijk	4.65839946666666727	52.48634722222222222222	-15313	109753	2	01010000206E6C04001526447833A21240F2F832A0403E4A40	01010000206C6C04000000000080E8CDC00000000090CBFA40
1014	369	98	Bierum	6.86029668888888899	53.38178055555555555556	131466	211135	2	01010000206E6C04001B8A7E9DF1701B400F2E6C2FDEB04A40	01010000206C6C040000000000500C004100000000F8C50941
1015	369	99	Biervliet (Herv. kerktoren)	3.68766057777777778	51.33017777777777777778	-83349	-18210	2	01010000206E6C0400A76E623054800D40F4B5F24343AA4940	01010000206C6C0400000000005059F4C00000000080C8D1C0
1016	369	105	Bleskensgraaf	4.78038835555555597	51.87144722222222222223	-7126	41326	2	01010000206E6C0400522905201E1F134037D123958BEF4940	01010000206C6C04000000000000D6BBC000000000C02DE440
1017	369	111	Bodegraven	4.74487168888888888	52.08652222222222222222	-9526	65257	2	01010000206E6C0400EDF9DDA4BFFA12402D690129130B4A40	01010000206C6C040000000000009BC2C00000000020DDEF40
1018	369	113	Bolsward	5.52645502222222262	53.06527777777777777778	43063	174332	2	01010000206E6C04009D097D06171B1640065BB0055B884A40	01010000206C6C040000000000E006E54000000000E0470541
1019	369	114	Bommel Den)	4.28182168888888892	51.71641388888888888889	-41598	24245	2	01010000206E6C0400385364DD95201140C7964773B3DB4940	01010000206C6C040000000000C04FE4C00000000040ADD740
1020	369	115	Boornbergum	6.04423280000000052	53.08282222222222222223	77729	176708	2	01010000206E6C04005CA4F55C4B2D1840CAE927EB998A4A40	01010000206C6C04000000000010FAF2400000000020920541
1022	369	117	Borger	6.79126057777777792	52.92505000000000000000	128229	160211	2	01010000206E6C0400B3AD8036402A1B401895D40968764A40	01010000206C6C040000000000504EFF4000000000988E0341
1023	373	195	Driel (bij Zalt-Boemel)	5.34205224444444493	51.77230277777777777778	31617	30390	2	01010000206E6C040029A68DF1425E15402F9542D1DAE24940	01010000206C6C04000000000040E0DE400000000080ADDD40
1024	373	200	Dregeham	6.11053002222222297	53.20288055555555555556	81945	190138	2	01010000206E6C0400AFAE3AC82E7118407E8D73FDF7994A40	01010000206C6C0400000000009001F44000000000D0350741
1025	373	202	Dronrijp	5.64354946666666724	53.19740277777777777777	50755	189108	2	01010000206E6C040030C4A2A1FE921640F958857E44994A40	01010000206C6C04000000000060C8E84000000000A0150741
1026	373	209	Dunrswolde	6.22104113333333331	53.06349166666666666667	89611	174764	2	01010000206E6C040020F35A9B58E2184070F3B37E20884A40	01010000206C6C040000000000B0E0F5400000000060550541
1027	373	210	Dwingelo	6.36596613333333394	52.83545000000000000000	99848	149581	2	01010000206E6C0400E07078D3BF761940BBB88D06F06A4A40	01010000206C6C0400000000008060F8400000000068420241
1028	373	212	Echten (Friesland)	5.80482446666666707	52.87412500000000000000	61992	153264	2	01010000206E6C04007C6AADE723381740D9CEF753E36F4A40	01010000206C6C0400000000000045EE400000000080B50241
1029	373	217	Ee	6.10119391111111131	53.33127500000000000000	81070	204414	2	01010000206E6C0400301B6B609F671840BF7D1D3867AA4A40	01010000206C6C040000000000E0CAF34000000000F0F30841
1030	375	261	Garsthuizen	6.71431335555555542	53.36927222222222222223	121792	209491	2	01010000206E6C04001FD4D4F574DB1A4002E2EA4F44AF4A40	01010000206C6C04000000000000BCFD400000000098920941
1031	405	1036	Zwolle (R.K. kerktoren)	6.09035780000000049	52.51274166666666666667	81883	113338	2	01010000206E6C040008C14FC1865C18409FD0D884A1414A40	01010000206C6C040000000000B0FDF34000000000A0ABFB40
1032	401	920	Vuurtoren op Schouwen	3.69177168888888918	51.70932777777777777778	-82376	23957	2	01010000206E6C04009C9C6098BF880D4097D9AB40CBDA4940	01010000206C6C040000000000801CF4C0000000004065D740
1033	396	792	Schurega	6.12116057777777822	52.97328888888888888889	83093	164607	2	01010000206E6C0400E97ABC84117C184042ABF5BA947C4A40	01010000206C6C0400000000005049F44000000000F8170441
1034	393	713	Philippine	3.75772724444444473	51.28124444444444444445	-78551	-23730	2	01010000206E6C0400A26A314DD30F0E40098965D1FFA34940	01010000206C6C040000000000702DF3C000000000802CD7C0
1035	379	352	Heerenhoek (R.K. kerktoren)	3.76961613333333379	51.45438055555555555556	-77429	-4485	2	01010000206E6C04000120D9802C280E4053065D2429BA4940	01010000206C6C04000000000050E7F2C0000000000085B1C0
1036	382	425	IJsselmonde	4.54881057777777809	51.90108611111111111111	-23057	44671	2	01010000206E6C040089046D66FB311240100D29CA56F34940	01010000206C6C0400000000004084D6C000000000E0CFE540
1	383	445	Keer	5.76972724444444474	50.82790833333333333334	62402	-74383	2	01010000206E6C040091EAF6603314174053E077E6F8694940	01010000206C6C0400000000004078EE4000000000F028F2C0
102	365	1	Aalst (Noordbrabant)	5.47441057777777829	51.39676388888888888889	41088	-11318	3	01010000206E6C040066BAF1E2CBE515407B81BB28C9B24940	01010000206C6C0400000000000010E44000000000001BC6C0
103	365	2	Aalst (Gelderland)	5.12624391111111155	51.78264166666666666667	16721	31469	3	01010000206E6C0400572A761546811440FE68259A2DE44940	01010000206C6C0400000000004054D0400000000040BBDE40
104	365	5	Aarle	5.62933280000000025	51.51276111111111111111	51736	1684	3	01010000206E6C0400503349D16F8416400171F527A2C14940	01010000206C6C0400000000000043E9400000000000509A40
105	371	168	Delfshaven	4.44917724444444485	51.90902500000000000000	-29907	45590	3	01010000206E6C04002EFC9B1EF5CB11408A1F63EE5AF44940	01010000206C6C040000000000C034DDC000000000C042E640
106	374	223	Ecthen	5.05182168888888938	51.73061111111111111111	11600	25667	3	01010000206E6C04004D01ACBE10351440812836AA84DD4940	01010000206C6C04000000000000A8C64000000000C010D940
107	374	241	Enschot	5.13896335555555606	51.57677222222222222223	17679	8571	3	01010000206E6C04006FD0ED684C8E1440C5D713ACD3C94940	01010000206C6C040000000000C043D1400000000080BDC040
108	375	247	Esch	5.2922272444444447	51.61192777777777777778	28278	12530	3	01010000206E6C0400688E679E3D2B1540E68840A653CE4940	01010000206C6C040000000000809DDB40000000000079C840
109	375	250	Ewijk	5.74176057777777782	51.87284444444444444445	59065	41824	3	01010000206E6C04000D12BC1590F716402DB1E35DB9EF4940	01010000206C6C04000000000020D7EC4000000000006CE440
110	375	251	Eygelshoven	6.05911335555555564	50.89496111111111111111	82665	-66637	3	01010000206E6C0400C8782336883C1840FFB4EF158E724940	01010000206C6C040000000000902EF44000000000D044F0C0
111	375	262	Geertruid (St)	5.76489391111111171	50.79585000000000000000	62106	-77952	3	01010000206E6C0400E9867459400F1740C442AD69DE654940	01010000206C6C0400000000004053EE40000000000008F3C0
112	375	264	Geesteren	6.52774668888888954	52.13956666666666666666	112506	72416	3	01010000206E6C04007966C5A0691C1A40F8780E52DD114A40	01010000206C6C040000000000A077FB400000000000AEF140
113	376	270	Gemonde	5.35836891111111147	51.62031388888888888889	32853	13491	3	01010000206E6C04005B808442F86E154024040D7266CF4940	01010000206C6C040000000000A00AE040000000008059CA40
114	376	273	Genemuiden	6.0393522444444443	52.62441111111111111111	78224	125708	3	01010000206E6C0400FBA66BF44B28184099BD0AB4EC4F4A40	01010000206C6C0400000000000019F34000000000C0B0FE40
115	376	281	Ginneken	4.78513557777777798	51.56722777777777777778	-6845	7484	3	01010000206E6C040030EDB594FA2313401B7879EB9AC84940	01010000206C6C04000000000000BDBAC000000000003CBD40
117	377	315	Gulpenberg (Signaal op den)	5.90048835555555584	50.81300277777777777778	71636	-75920	3	01010000206E6C0400E928969E199A17406D0E9B7910684940	01010000206C6C040000000000407DF140000000000089F2C0
118	377	317	Haaren (bij Oisterwijk)	5.21498557777777805	51.59765277777777777777	22937	10915	3	01010000206E6C04003EABE62D25DC1440A575DFE27FCC4940	01010000206C6C0400000000004066D640000000008051C540
119	378	323	Halstereu	4.26737168888888885	51.52948333333333333334	-42770	3460	3	01010000206E6C0400C49D4EE2C9111140CC38201CC6C34940	01010000206C6C04000000000040E2E4C0000000000008AB40
120	379	347	Heemstede (Belvedere)	4.61488835555555621	52.34235000000000000000	-18328	93743	3	01010000206E6C04009B35074BA57512408FE4F21FD22B4A40	01010000206C6C04000000000000E6D1C000000000F0E2F640
121	379	348	Heer	5.72666335555555595	50.84054166666666666666	59354	-73013	3	01010000206E6C040042404D701AE816401CA18CDE966B4940	01010000206C6C04000000000040FBEC400000000050D3F1C0
122	380	374	Hernen	5.69537168888888878	51.81975277777777777778	55940	35882	3	01010000206E6C0400475E19840FC816402CAEB5A8EDE84940	01010000206C6C0400000000008050EB40000000004085E140
123	380	376	Herpen	5.64162168888888882	51.77278888888888888889	52287	30618	3	01010000206E6C040070BAA84605911640B73E0EBFEAE24940	01010000206C6C040000000000E087E9400000000080E6DD40
124	380	393	Hoevelaken	5.44893835555555572	52.17475000000000000000	38646	75212	3	01010000206E6C0400E61F0C7FB6CB1540EE7C3F355E164A40	01010000206C6C040000000000C0DEE24000000000C05CF240
125	380	394	Hoeven (bij Etten)	4.58898002222222257	51.58039166666666666667	-20437	8985	3	01010000206E6C040064C435941D5B1240259A2D464ACA4940	01010000206C6C04000000000040F5D3C000000000808CC140
126	381	405	Hoogkeppe1	6.19981057777777789	52.00629444444444444444	90334	57134	3	01010000206E6C04003DCDE3249BCC18408784A041CE004A40	01010000206C6C040000000000E00DF64000000000C0E5EB40
127	381	412	Horensberg (Signaal op den-)	5.83193835555555573	50.85658055555555555556	66743	-51139	3	01010000206E6C0400BB98F5A5E75317401440806EA46D4940	01010000206C6C040000000000704BF0400000000060F8E8C0
128	382	422	Hulsberg	5.86145502222222259	50.88991666666666666666	68771	-67404	3	01010000206E6C040074ADED4321721740D4BF11CAE8714940	01010000206C6C04000000000030CAF04000000000C074F0C0
129	383	446	Kekerdom	6.0040189111111113	51.86378333333333333333	77139	41058	3	01010000206E6C0400A8268F881D0418408EBFC77390EE4940	01010000206C6C04000000000030D5F24000000000400CE440
130	383	448	Kerkbuurt	5.11570224444444488	52.49540000000000000000	15120	106886	3	01010000206E6C0400C6D92FA67A7614401D386744693F4A40	01010000206C6C0400000000000088CD40000000006018FA40
131	385	495	Leur	4.6555105777777781	51.58645555555555555555	-15824	9643	3	01010000206E6C040055F3362A3E9F124095D5C3F910CB4940	01010000206C6C04000000000000E8CEC00000000080D5C240
132	385	502	Lier (De)	4.24828280000000014	51.97492500000000000000	-43664	53021	3	01010000206E6C040022A3A8D83DFE1040C286A757CAFC4940	01010000206C6C0400000000000052E5C000000000A0E3E940
133	385	503	Lierop	5.68283279999999991	51.42018888888888888889	55561	-8574	3	01010000206E6C0400608B828538BB1640CEF5DFBFC8B54940	01010000206C6C0400000000002021EB400000000000BFC0C0
134	386	531	Made (Windmolen)	4.7929411333333336	51.68087777777777777778	-6285	20124	3	01010000206E6C04008147ADC2F82B13407A10C60027D74940	01010000206C6C040000000000008DB8C00000000000A7D340
135	386	535	Maren	5.37818002222222269	51.79210833333333333333	34092	32606	3	01010000206E6C0400ABC7AD9F4183154022474DCE63E54940	01010000206C6C04000000000080A5E0400000000080D7DF40
136	386	543	Mechelen	5.92607168888888935	50.79686111111111111111	73464	-77690	3	01010000206E6C0400F91D06234CB4174096D67D8BFF654940	01010000206C6C04000000000080EFF14000000000A0F7F2C0
137	387	547	Meerssen	5.75564113333333349	50.88411666666666666666	61337	-68144	3	01010000206E6C040053B70CCAC6051740479724BC2A714940	01010000206C6C04000000000020F3ED400000000000A3F0C0
138	387	550	Melick	6.00673002222222241	51.15633611111111111111	78534	-37625	3	01010000206E6C04001662253CE4061840F9335AD202944940	01010000206C6C040000000000602CF34000000000205FE2C0
139	388	573	Molen bij Dussen	4.91645779999999988	51.74739166666666666666	2250	27521	3	01010000206E6C04000CA8DCE973AA134071D1B687AADF4940	01010000206C6C0400000000000094A1400000000040E0DA40
140	388	592	Neer-Andel	5.0538466888888891	51.78426944444444444444	11726	31639	3	01010000206E6C0400491A1F96233714400C92EFF062E44940	01010000206C6C04000000000000E7C64000000000C0E5DE40
141	389	601	Nieuwendijk (Korenmolen)	4.92362168888888885	51.76269444444444444444	2743	29224	3	01010000206E6C0400C49D4EE2C9B1134069DDB7F89FE14940	01010000206C6C040000000000006EA54000000000008ADC40
142	390	630	Noordwijk aan Zee	4.43054946666666716	52.24376944444444444444	-30956	82837	3	01010000206E6C040009939AF5E1B8114095D34FD6331F4A40	01010000206C6C040000000000003BDEC0000000005039F440
144	390	638	Nunhem	5.9655494666666673	51.24423055555555555555	75509	-27893	3	01010000206E6C0400AD03D8FFB8DC1740C36564F2429F4940	01010000206C6C040000000000506FF24000000000403DDBC0
145	391	647	Oeffelt	5.93812724444444484	51.69966111111111111111	72862	22731	3	01010000206E6C04007B80A96DA4C01740AC40CB7E8ED94940	01010000206C6C040000000000E0C9F14000000000C032D640
